duration,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,num_failed_logins,root_shell,su_attempted,num_file_creations,num_access_files,same_srv_rate,diff_srv_rate,attack_type
399,PACS,prescriptions,S0,7372,2568,1,3,1,1,12,80,0.76,0.46,insider_data_leakage
123,PACS,lab_results,SF,251,3788,0,4,0,1,2,46,0.58,0.36,privilege_misuse
2892,PACS,lab_results,REJ,8059,4425,0,0,0,0,10,66,0.93,0.97,normal
929,HL7_API,prescriptions,REJ,9628,6305,1,1,0,0,0,23,0.62,0.61,normal
1276,PACS,prescriptions,REJ,7459,3281,0,1,0,0,20,56,0.01,0.81,normal
3286,EHR,billing,S0,4619,2480,0,4,1,1,16,87,0.22,0.09,unauthorized_access
2746,PACS,lab_results,S0,4569,3712,1,4,1,0,6,18,0.68,0.88,policy_violation
914,EHR,prescriptions,REJ,8980,3595,1,4,1,1,16,44,0.73,0.89,policy_violation
3563,PACS,prescriptions,REJ,5450,4709,1,4,0,1,12,86,0.63,0.92,policy_violation
1828,EHR,patient_records,REJ,5725,4425,1,2,1,1,16,1,0.0,0.25,privilege_misuse
3053,PACS,lab_results,REJ,2317,6402,0,3,1,0,18,100,0.52,0.58,audit_log_tampering
2757,PACS,radiology,REJ,4586,6304,0,4,1,0,2,77,0.59,0.31,insider_data_leakage
995,EHR,lab_results,REJ,5979,2086,1,2,0,1,18,73,0.88,0.9,privilege_misuse
1282,EHR,patient_records,SF,4218,1709,0,1,0,1,9,58,0.83,0.16,unauthorized_access
2731,HL7_API,prescriptions,S0,2698,5357,0,1,1,1,7,92,0.27,0.28,audit_log_tampering
859,EHR,patient_records,SF,9431,4116,0,1,0,1,20,2,0.0,0.44,unauthorized_access
3230,EHR,patient_records,S0,8385,2222,0,4,1,1,11,52,0.5,0.97,policy_violation
3433,HL7_API,billing,SF,9151,5295,0,2,1,1,0,12,0.19,0.54,policy_violation
1735,HL7_API,radiology,SF,8362,853,1,2,0,0,19,45,0.41,0.21,privilege_misuse
3180,HL7_API,radiology,REJ,2368,4566,0,1,0,0,20,77,0.17,0.52,unauthorized_access
1460,HL7_API,radiology,REJ,8252,7739,0,2,0,1,9,79,0.11,0.65,insider_data_leakage
3279,HL7_API,radiology,SF,8166,139,1,0,0,0,17,39,0.04,0.79,normal
2754,EHR,patient_records,SF,3369,2759,1,1,1,1,2,65,0.06,0.11,policy_violation
634,EHR,patient_records,SF,3613,5150,0,3,1,1,10,24,0.6,0.81,audit_log_tampering
1338,PACS,billing,S0,7475,3411,1,1,0,1,12,75,0.75,0.42,data_modification
2724,HL7_API,prescriptions,SF,5150,5438,0,2,0,1,10,45,0.93,0.84,insider_data_leakage
1560,PACS,lab_results,REJ,5413,4999,0,1,0,0,16,8,0.56,0.38,normal
1164,HL7_API,patient_records,REJ,8858,964,1,0,0,0,6,62,0.43,0.96,normal
1607,HL7_API,lab_results,REJ,5560,8000,1,5,1,1,5,99,0.66,0.91,audit_log_tampering
1708,HL7_API,lab_results,REJ,3405,4234,0,1,0,0,3,69,0.0,0.88,unauthorized_access
3270,HL7_API,prescriptions,SF,8042,5890,0,5,0,1,16,12,0.1,0.24,unauthorized_access
1658,PACS,radiology,SF,3239,2376,1,5,0,1,17,78,0.16,0.32,insider_data_leakage
2103,HL7_API,radiology,S0,5974,5543,1,2,0,0,17,50,0.95,0.91,privilege_misuse
2799,PACS,radiology,S0,2246,7509,1,2,0,0,7,15,0.78,0.63,data_modification
387,HL7_API,patient_records,REJ,4091,844,0,1,0,0,17,80,0.09,0.18,privilege_misuse
2744,EHR,patient_records,REJ,6733,4219,0,5,0,1,17,16,0.74,0.06,unauthorized_access
1155,PACS,billing,REJ,488,3269,0,1,1,1,17,12,0.64,0.15,privilege_misuse
1243,EHR,prescriptions,SF,3380,964,1,4,1,1,16,49,0.84,0.02,privilege_misuse
2551,PACS,radiology,REJ,8348,5316,0,1,1,1,6,42,0.48,0.28,audit_log_tampering
147,HL7_API,billing,REJ,7323,4679,0,2,1,1,1,28,0.68,0.77,privilege_misuse
3556,PACS,patient_records,REJ,2548,1759,1,2,0,0,12,48,0.52,0.34,privilege_misuse
1725,PACS,radiology,REJ,7651,6129,0,0,0,0,3,11,0.83,0.06,normal
3591,PACS,patient_records,S0,4680,5843,0,2,0,1,15,51,0.73,0.6,data_modification
1326,PACS,billing,SF,1655,5401,1,4,0,0,6,39,0.9,0.36,insider_data_leakage
3587,EHR,prescriptions,S0,5034,2188,0,1,1,1,3,91,0.41,0.81,data_modification
1748,PACS,patient_records,S0,6466,245,0,1,0,0,16,41,0.55,0.78,data_modification
1459,PACS,radiology,REJ,8771,7588,0,1,0,1,20,15,0.5,0.78,audit_log_tampering
1257,HL7_API,billing,S0,6674,4729,0,2,0,1,11,85,0.58,0.93,data_modification
3477,PACS,patient_records,SF,8627,3696,1,5,1,0,20,73,0.66,0.51,credential_sharing
456,PACS,radiology,SF,3204,7505,0,5,1,0,17,19,0.61,0.32,data_modification
2968,PACS,patient_records,S0,2665,3038,1,5,0,1,8,66,0.51,0.27,insider_data_leakage
2940,EHR,billing,S0,2694,5853,1,5,0,1,4,35,0.14,0.87,insider_data_leakage
3500,HL7_API,prescriptions,SF,2356,7517,1,2,0,0,17,13,0.4,0.64,privilege_misuse
2454,EHR,prescriptions,S0,735,7934,1,2,1,1,0,26,0.19,0.49,audit_log_tampering
2477,HL7_API,patient_records,REJ,6256,3463,1,1,0,0,18,78,0.55,0.16,normal
1896,HL7_API,prescriptions,REJ,799,2114,1,3,0,1,10,48,0.23,0.59,privilege_misuse
1800,PACS,patient_records,S0,1080,7440,1,2,1,1,1,73,0.06,0.81,policy_violation
2241,HL7_API,radiology,REJ,2373,2322,1,1,0,1,9,67,0.98,0.62,policy_violation
2156,HL7_API,radiology,REJ,3448,7607,1,0,0,0,7,77,0.31,0.89,normal
2221,EHR,prescriptions,SF,7045,801,1,2,1,0,19,75,0.53,0.26,credential_sharing
1021,EHR,billing,REJ,5613,1504,1,4,1,1,10,61,0.32,0.55,data_modification
1406,PACS,prescriptions,REJ,2787,513,1,2,0,1,14,51,0.34,0.73,data_modification
1021,PACS,billing,SF,3716,3654,1,2,0,0,0,53,0.03,0.47,data_modification
2057,HL7_API,patient_records,REJ,595,6098,0,1,0,0,7,24,0.54,0.19,normal
573,HL7_API,radiology,S0,6381,4420,0,3,1,1,19,76,0.83,0.54,data_modification
2840,PACS,patient_records,SF,4473,3868,1,0,0,0,13,99,0.31,0.97,normal
3094,HL7_API,prescriptions,REJ,2810,2448,0,1,0,1,19,33,0.04,0.39,policy_violation
3444,EHR,lab_results,SF,8796,48,0,1,1,0,14,53,0.96,0.37,credential_sharing
2124,HL7_API,billing,REJ,4410,1241,0,1,0,0,14,73,0.22,0.05,normal
445,EHR,billing,S0,621,7244,0,2,0,1,13,72,0.07,0.91,unauthorized_access
894,EHR,lab_results,REJ,1596,2302,0,4,1,1,6,34,0.64,0.55,data_modification
2868,HL7_API,patient_records,SF,9452,1009,0,1,1,0,14,98,0.35,0.67,insider_data_leakage
942,EHR,radiology,REJ,9536,1665,0,5,1,0,5,23,0.56,0.56,audit_log_tampering
1179,PACS,billing,REJ,1416,2583,1,5,1,1,7,54,0.99,0.49,unauthorized_access
2450,EHR,radiology,S0,9096,7671,0,4,1,0,7,62,0.11,0.16,audit_log_tampering
150,EHR,patient_records,REJ,6306,3454,1,2,1,1,8,74,0.87,0.66,credential_sharing
1731,EHR,billing,SF,1132,4022,1,3,0,1,6,90,0.21,0.53,insider_data_leakage
1873,PACS,billing,REJ,7881,2948,1,4,0,1,11,31,0.29,0.23,data_modification
2492,EHR,prescriptions,S0,990,5654,0,3,1,0,12,21,0.7,0.6,insider_data_leakage
3092,EHR,prescriptions,S0,7519,7332,1,1,0,0,20,41,0.22,0.36,normal
2717,PACS,prescriptions,REJ,1861,1925,1,4,1,0,17,45,0.28,0.68,policy_violation
2336,HL7_API,radiology,SF,5209,2061,0,1,1,1,5,44,0.76,0.06,privilege_misuse
2123,EHR,lab_results,REJ,4343,2068,1,4,1,0,8,5,0.27,0.94,privilege_misuse
2748,PACS,radiology,SF,2593,2922,1,2,0,1,7,61,0.87,0.68,data_modification
2865,PACS,billing,S0,4071,1878,1,4,0,1,15,25,0.23,0.72,audit_log_tampering
962,HL7_API,billing,S0,2780,859,1,1,1,0,14,71,0.8,0.18,privilege_misuse
2369,EHR,billing,S0,1262,314,0,4,0,0,13,5,0.4,0.02,policy_violation
966,HL7_API,radiology,S0,7437,520,0,4,0,0,5,67,0.29,0.23,audit_log_tampering
2704,PACS,prescriptions,REJ,8477,564,1,2,0,1,10,89,0.11,0.09,privilege_misuse
2414,EHR,lab_results,S0,7914,5962,0,1,0,0,5,16,0.82,0.19,normal
2389,PACS,billing,SF,752,6634,1,0,0,0,8,48,0.88,0.65,normal
2132,HL7_API,radiology,REJ,5633,1062,0,1,0,0,2,69,1.0,0.98,normal
91,PACS,lab_results,REJ,5028,2493,0,2,1,0,8,96,0.25,0.9,credential_sharing
2674,HL7_API,radiology,REJ,7729,5628,0,5,0,1,0,41,0.48,0.99,insider_data_leakage
2447,HL7_API,billing,REJ,6745,4923,1,1,0,0,18,88,0.36,0.35,normal
1770,EHR,patient_records,S0,4755,7188,1,0,0,0,20,58,0.33,0.98,normal
2759,HL7_API,billing,SF,2566,5274,0,5,0,1,4,13,0.07,0.77,insider_data_leakage
1354,EHR,patient_records,SF,1757,3164,0,4,1,1,1,42,0.76,0.44,data_modification
625,EHR,lab_results,REJ,3266,6278,1,2,0,0,12,89,0.63,0.77,audit_log_tampering
2352,EHR,prescriptions,S0,2726,6237,0,1,0,0,2,31,0.63,0.64,normal
3236,PACS,radiology,SF,2626,721,0,4,1,1,3,46,0.68,0.25,privilege_misuse
1588,EHR,billing,SF,3512,1429,1,3,1,0,0,4,0.22,0.89,credential_sharing
2912,PACS,patient_records,SF,5426,635,0,1,0,0,17,51,0.68,0.23,normal
1706,PACS,prescriptions,SF,4912,510,0,5,0,1,18,6,0.41,0.28,privilege_misuse
321,EHR,radiology,REJ,2286,7497,0,0,0,0,1,62,0.04,0.46,normal
337,EHR,radiology,SF,6261,7184,1,1,0,1,17,28,0.99,0.75,insider_data_leakage
40,EHR,billing,S0,3282,5062,0,5,0,1,12,81,0.72,0.58,data_modification
2304,HL7_API,prescriptions,S0,4482,3256,0,3,0,0,5,35,0.45,0.44,privilege_misuse
2994,EHR,billing,SF,6547,401,0,4,1,0,8,68,0.62,0.51,privilege_misuse
3443,HL7_API,lab_results,SF,8883,3118,1,3,0,1,19,49,0.11,0.08,data_modification
1841,PACS,billing,REJ,9615,5379,0,0,0,0,2,70,0.33,0.98,normal
2389,EHR,billing,S0,9304,7118,1,1,1,1,1,34,0.74,0.96,data_modification
2766,HL7_API,radiology,SF,8463,1837,1,1,0,1,6,66,0.95,0.99,privilege_misuse
2030,PACS,prescriptions,SF,6209,2862,1,3,1,0,14,96,0.32,0.51,privilege_misuse
3275,HL7_API,billing,S0,3584,4707,1,2,0,0,1,57,0.51,0.62,credential_sharing
997,EHR,patient_records,S0,2415,6617,0,1,1,0,7,38,0.63,0.47,privilege_misuse
2781,EHR,radiology,S0,971,2037,1,3,1,0,18,18,0.55,0.3,policy_violation
1092,PACS,lab_results,REJ,5280,2242,0,4,0,0,18,59,0.57,0.36,policy_violation
311,EHR,prescriptions,S0,5254,1307,1,3,0,1,16,42,0.54,0.84,unauthorized_access
188,PACS,patient_records,SF,9408,5044,0,1,1,1,9,77,0.67,0.37,policy_violation
3015,EHR,prescriptions,S0,8803,7060,1,5,0,0,10,20,0.06,0.31,credential_sharing
2150,PACS,prescriptions,SF,6926,7080,0,5,0,0,14,89,0.59,0.61,policy_violation
109,HL7_API,radiology,SF,9426,7577,0,1,1,1,0,83,0.68,0.71,data_modification
2594,PACS,billing,S0,823,6969,1,1,1,0,11,99,0.2,0.12,insider_data_leakage
597,EHR,radiology,SF,2850,586,0,2,0,0,17,66,0.44,0.29,audit_log_tampering
1471,EHR,prescriptions,REJ,7344,1714,0,0,0,0,8,8,0.19,0.88,normal
2550,PACS,prescriptions,S0,1845,6426,1,0,0,0,11,91,0.17,0.27,normal
39,EHR,billing,REJ,1905,6776,0,2,0,0,9,36,0.54,0.69,audit_log_tampering
2615,PACS,prescriptions,SF,8222,182,0,2,1,0,13,19,0.41,0.95,unauthorized_access
1642,EHR,prescriptions,S0,3716,4196,0,4,0,1,15,12,0.97,0.38,audit_log_tampering
15,EHR,billing,SF,8998,5643,1,4,0,0,10,84,0.27,0.09,data_modification
2172,PACS,prescriptions,REJ,3527,7779,0,5,0,0,2,2,0.95,0.14,data_modification
2582,HL7_API,patient_records,REJ,7937,3852,1,5,0,0,8,33,0.48,0.51,data_modification
731,PACS,patient_records,S0,5896,6936,0,4,1,0,9,1,0.4,0.45,credential_sharing
1253,EHR,radiology,REJ,795,7600,1,3,0,0,5,16,0.6,0.24,unauthorized_access
2851,PACS,prescriptions,REJ,8402,5689,0,1,0,1,6,31,0.19,0.48,data_modification
3084,PACS,prescriptions,S0,2986,1550,1,2,0,1,10,34,0.75,0.15,credential_sharing
1353,HL7_API,prescriptions,REJ,5316,6112,0,5,0,0,9,53,0.42,0.21,privilege_misuse
2534,HL7_API,radiology,SF,2456,965,0,5,1,0,15,12,0.23,0.26,credential_sharing
3311,HL7_API,prescriptions,SF,5239,4064,0,2,1,0,15,88,0.15,0.56,credential_sharing
2300,HL7_API,radiology,S0,5142,7919,0,2,1,1,6,87,0.9,0.38,insider_data_leakage
1103,EHR,radiology,SF,7521,3668,1,3,0,0,0,79,0.18,0.34,policy_violation
3061,HL7_API,patient_records,REJ,4303,6086,0,4,0,0,2,72,0.93,0.64,data_modification
3242,PACS,lab_results,S0,3589,2180,1,2,1,0,6,94,0.27,0.06,audit_log_tampering
570,HL7_API,patient_records,SF,2361,1800,1,0,0,0,7,59,0.33,0.25,normal
2836,PACS,lab_results,S0,7221,4840,0,3,1,1,9,41,0.95,0.79,audit_log_tampering
1792,EHR,billing,S0,1161,6885,1,1,1,0,8,92,0.96,0.28,credential_sharing
2156,PACS,prescriptions,SF,7557,6473,0,3,0,1,16,100,0.95,0.56,privilege_misuse
468,PACS,prescriptions,REJ,3189,1902,1,1,1,1,5,21,0.33,0.95,insider_data_leakage
2352,HL7_API,billing,REJ,5487,3133,1,1,0,0,16,31,0.5,0.22,normal
1480,EHR,radiology,S0,4153,1949,0,3,0,0,11,61,0.93,0.5,unauthorized_access
882,EHR,lab_results,SF,6747,2553,0,0,0,0,14,93,0.53,0.63,normal
1626,HL7_API,lab_results,S0,7031,271,1,1,0,0,11,55,0.55,0.07,normal
994,HL7_API,lab_results,S0,5291,479,1,1,1,0,1,18,0.83,0.16,data_modification
3082,PACS,patient_records,S0,4656,7242,0,1,0,0,9,46,0.88,0.05,credential_sharing
533,PACS,patient_records,REJ,5409,4047,0,5,0,1,6,74,0.81,0.87,privilege_misuse
2788,HL7_API,lab_results,SF,1415,4860,0,5,1,1,8,99,0.7,0.07,data_modification
2104,PACS,prescriptions,REJ,1596,7560,0,5,1,1,5,12,0.39,0.9,audit_log_tampering
3442,EHR,billing,S0,3596,7438,1,2,0,1,16,69,0.54,0.1,audit_log_tampering
2507,HL7_API,patient_records,SF,4990,4759,0,2,0,1,8,33,0.59,0.74,unauthorized_access
1049,EHR,patient_records,SF,1151,2251,0,3,0,0,16,97,0.31,0.53,privilege_misuse
1967,HL7_API,prescriptions,SF,9565,384,0,4,0,0,12,66,0.04,0.78,unauthorized_access
981,EHR,radiology,SF,586,3215,1,1,0,0,3,7,0.11,0.72,audit_log_tampering
3049,PACS,billing,REJ,6230,3795,1,5,1,1,20,47,0.19,0.38,policy_violation
2827,HL7_API,radiology,S0,8317,7373,0,5,0,0,15,36,0.6,0.59,credential_sharing
1821,PACS,prescriptions,SF,8208,3978,0,1,0,0,20,27,0.2,0.56,audit_log_tampering
1195,HL7_API,prescriptions,REJ,7536,1750,1,4,1,1,9,45,0.15,0.17,insider_data_leakage
2143,EHR,lab_results,REJ,6048,777,0,5,1,1,11,36,0.0,0.15,credential_sharing
3328,EHR,billing,REJ,5730,1557,0,2,1,0,1,1,0.54,0.0,unauthorized_access
1680,PACS,patient_records,REJ,5681,2993,1,3,1,0,3,12,0.58,0.71,data_modification
569,HL7_API,billing,SF,7926,121,0,4,1,0,2,85,0.55,0.23,unauthorized_access
276,EHR,radiology,REJ,7374,726,1,1,1,1,2,100,0.73,0.29,credential_sharing
1528,EHR,billing,S0,7547,4704,1,1,0,0,1,100,0.65,0.32,normal
317,PACS,lab_results,SF,6219,5544,1,3,0,1,14,28,0.79,0.78,privilege_misuse
1734,PACS,billing,SF,9530,6114,1,3,1,0,18,22,0.47,0.61,insider_data_leakage
371,EHR,patient_records,S0,3762,708,0,2,1,1,6,42,0.32,0.01,unauthorized_access
3311,HL7_API,patient_records,S0,3427,2575,0,4,0,1,14,97,0.74,0.68,unauthorized_access
925,HL7_API,prescriptions,SF,6032,3901,1,5,0,1,8,21,0.05,0.7,audit_log_tampering
2993,HL7_API,radiology,SF,386,6890,1,2,0,1,18,87,0.14,0.65,insider_data_leakage
2294,EHR,patient_records,SF,5244,1468,0,1,0,1,20,50,1.0,1.0,policy_violation
1486,EHR,prescriptions,REJ,4527,6740,1,4,0,1,6,63,0.13,0.17,audit_log_tampering
2708,HL7_API,patient_records,S0,1986,1641,0,2,1,0,1,40,0.02,0.22,unauthorized_access
181,HL7_API,radiology,REJ,8851,3360,0,1,1,1,20,86,0.6,0.91,privilege_misuse
10,EHR,patient_records,S0,2565,6007,0,1,0,1,6,72,0.24,0.38,privilege_misuse
2602,HL7_API,prescriptions,S0,8141,4736,0,5,1,0,0,57,0.84,0.35,credential_sharing
737,PACS,billing,SF,6530,1818,1,3,1,0,3,92,0.85,0.07,credential_sharing
2461,EHR,prescriptions,REJ,1669,1161,1,4,0,0,5,93,0.35,0.96,policy_violation
92,PACS,lab_results,S0,6894,4274,1,1,0,0,8,40,0.48,0.96,credential_sharing
3110,EHR,billing,SF,4416,6720,1,1,1,1,10,83,0.06,0.14,credential_sharing
1126,EHR,prescriptions,S0,8175,7188,0,3,1,1,4,2,0.02,0.1,credential_sharing
571,EHR,billing,SF,8325,2583,1,4,0,0,15,96,0.01,0.46,data_modification
1195,HL7_API,lab_results,SF,6917,5032,1,1,1,0,2,97,0.16,0.62,data_modification
2777,PACS,patient_records,REJ,4910,5206,1,4,0,1,13,94,0.7,0.73,privilege_misuse
389,HL7_API,prescriptions,REJ,7153,5156,1,1,1,1,15,77,0.14,0.35,privilege_misuse
3598,EHR,prescriptions,REJ,1080,4292,1,3,0,1,9,68,0.79,0.58,insider_data_leakage
1718,PACS,lab_results,SF,279,1162,1,2,1,0,17,2,0.59,0.13,insider_data_leakage
2197,EHR,lab_results,REJ,5876,4342,1,4,1,0,14,37,0.74,0.67,unauthorized_access
1051,PACS,billing,S0,421,7383,1,1,0,1,7,83,0.49,0.29,privilege_misuse
1287,PACS,prescriptions,SF,4662,3490,1,4,0,1,4,27,0.74,0.74,insider_data_leakage
1744,PACS,billing,SF,2781,4417,1,0,0,0,17,59,0.88,0.04,normal
599,EHR,patient_records,SF,5988,770,1,4,1,1,18,54,0.88,0.31,data_modification
2471,HL7_API,prescriptions,S0,5405,133,1,1,1,0,2,12,0.97,0.62,data_modification
2469,EHR,billing,S0,3464,3432,1,5,0,0,7,76,0.51,0.75,unauthorized_access
1162,EHR,prescriptions,SF,2869,1666,0,0,0,0,2,58,0.29,0.73,normal
1394,HL7_API,radiology,REJ,4041,5412,1,3,0,0,5,61,0.89,0.5,unauthorized_access
2390,PACS,patient_records,REJ,2847,4717,0,2,0,1,6,60,0.87,0.55,policy_violation
247,HL7_API,lab_results,REJ,8496,1181,1,1,1,0,14,96,0.07,0.48,data_modification
1738,EHR,patient_records,SF,8927,4685,0,2,0,1,10,34,0.84,0.83,privilege_misuse
931,EHR,prescriptions,REJ,3135,2173,1,5,1,0,8,76,0.51,0.35,insider_data_leakage
2833,PACS,radiology,S0,3597,6941,0,2,1,0,1,23,0.47,0.06,insider_data_leakage
2915,EHR,radiology,SF,8093,4388,0,2,0,0,20,27,0.91,0.61,unauthorized_access
13,EHR,lab_results,REJ,3679,7584,1,2,0,0,19,36,0.94,0.77,unauthorized_access
3549,HL7_API,lab_results,REJ,7352,2565,1,4,1,1,6,30,0.99,0.29,insider_data_leakage
3468,HL7_API,lab_results,S0,7413,3650,0,5,0,0,10,84,0.6,0.99,insider_data_leakage
482,PACS,prescriptions,REJ,1459,4825,1,5,0,1,16,74,0.51,0.51,privilege_misuse
2058,PACS,prescriptions,S0,6588,6619,0,2,0,0,20,45,0.51,0.64,credential_sharing
396,EHR,billing,REJ,2614,4107,1,1,0,0,9,83,0.2,0.06,normal
1002,PACS,prescriptions,SF,8124,3015,0,2,0,0,1,9,0.14,0.99,credential_sharing
2377,HL7_API,patient_records,REJ,7010,83,1,2,1,0,3,22,0.23,0.81,data_modification
2082,EHR,lab_results,S0,596,7225,0,1,1,0,19,16,0.25,0.03,credential_sharing
3011,EHR,radiology,SF,2456,1983,1,4,1,1,15,55,0.71,0.77,data_modification
66,EHR,prescriptions,S0,9173,3405,0,1,0,0,3,16,0.48,0.27,normal
2868,EHR,patient_records,S0,2549,1539,1,1,1,1,2,82,0.59,0.36,audit_log_tampering
808,HL7_API,prescriptions,S0,4497,6062,0,5,1,1,11,91,0.11,0.69,unauthorized_access
190,HL7_API,prescriptions,SF,2195,3862,0,0,0,0,19,40,0.35,0.24,normal
3305,PACS,billing,REJ,8551,515,0,2,1,0,3,30,0.68,0.58,insider_data_leakage
3218,PACS,patient_records,SF,8354,157,1,3,0,1,10,31,0.06,0.43,unauthorized_access
641,HL7_API,prescriptions,REJ,1600,729,0,3,0,0,6,69,0.19,0.35,insider_data_leakage
318,HL7_API,billing,REJ,2064,1878,1,4,1,0,11,63,0.65,0.39,privilege_misuse
3500,HL7_API,billing,S0,5411,7018,1,0,0,0,14,87,0.42,0.02,normal
1493,HL7_API,patient_records,SF,5560,5147,1,5,1,1,3,18,0.27,0.67,data_modification
2859,PACS,lab_results,REJ,849,3744,1,4,1,0,17,92,0.23,0.13,privilege_misuse
2675,PACS,patient_records,SF,8750,185,1,0,0,0,8,59,0.21,0.26,normal
3329,PACS,radiology,SF,3055,282,1,3,0,0,1,68,0.47,0.83,policy_violation
1118,EHR,billing,S0,1040,2254,1,4,0,0,13,51,1.0,0.58,audit_log_tampering
434,PACS,prescriptions,S0,5554,2283,0,3,1,1,0,26,0.72,0.17,data_modification
3376,EHR,radiology,SF,359,3642,1,2,1,0,15,93,0.85,0.32,privilege_misuse
2,PACS,radiology,SF,2425,3723,0,0,0,0,3,98,0.76,0.48,normal
864,HL7_API,patient_records,REJ,1479,7378,1,2,0,0,13,47,0.84,0.63,insider_data_leakage
2254,EHR,billing,REJ,9035,1949,1,1,0,0,7,89,0.62,0.48,normal
3245,EHR,prescriptions,REJ,9697,1423,0,1,1,0,0,100,0.2,0.64,privilege_misuse
2978,PACS,radiology,S0,9746,4530,0,5,1,0,14,81,0.62,0.8,insider_data_leakage
2319,EHR,lab_results,REJ,2177,7551,1,1,1,0,9,43,0.08,0.65,audit_log_tampering
2341,HL7_API,lab_results,REJ,648,4300,0,1,0,1,2,40,0.67,0.3,data_modification
2347,EHR,patient_records,SF,3819,7459,0,2,0,0,18,20,0.47,0.97,policy_violation
969,PACS,patient_records,SF,3014,1458,0,4,1,1,15,6,0.99,0.7,audit_log_tampering
769,EHR,billing,REJ,3545,3944,0,3,1,0,10,10,0.63,0.85,unauthorized_access
814,PACS,patient_records,S0,6440,5112,1,3,1,0,7,60,0.21,0.74,audit_log_tampering
2653,PACS,radiology,SF,5043,6241,1,5,0,1,10,30,0.04,0.76,credential_sharing
207,HL7_API,patient_records,S0,4862,2640,1,3,0,0,1,60,0.26,0.87,privilege_misuse
1536,HL7_API,radiology,S0,4298,6580,1,1,0,1,7,95,0.29,0.24,data_modification
1704,HL7_API,billing,REJ,6143,4495,0,1,0,0,13,53,0.07,0.18,normal
3206,PACS,lab_results,REJ,1356,1495,1,1,1,1,18,59,0.17,0.19,privilege_misuse
1411,EHR,billing,REJ,4581,128,1,4,1,0,5,57,0.37,0.46,privilege_misuse
1666,HL7_API,lab_results,REJ,9323,3246,0,1,0,1,19,61,0.31,0.85,policy_violation
200,PACS,billing,REJ,1573,6979,0,3,0,1,19,27,0.82,0.59,credential_sharing
1083,PACS,lab_results,REJ,6051,7024,1,5,1,1,16,28,0.52,0.16,policy_violation
336,EHR,prescriptions,REJ,10000,441,1,4,0,1,16,17,0.92,0.81,data_modification
3296,EHR,billing,S0,7796,1940,1,4,0,1,7,51,0.02,0.88,unauthorized_access
136,PACS,prescriptions,S0,1239,5449,0,3,0,1,10,17,0.93,0.66,policy_violation
2219,HL7_API,lab_results,REJ,6602,1313,1,4,0,0,19,27,0.45,0.57,privilege_misuse
3375,EHR,billing,SF,234,7760,1,4,0,0,15,50,0.67,0.88,unauthorized_access
1932,EHR,lab_results,SF,9443,1113,0,3,0,1,16,63,0.03,0.69,policy_violation
785,HL7_API,prescriptions,SF,5013,2780,1,1,0,1,4,98,0.42,0.67,privilege_misuse
3561,PACS,prescriptions,REJ,9156,5919,0,3,0,1,13,91,0.63,0.09,credential_sharing
2619,EHR,patient_records,SF,8672,5601,0,4,0,0,20,16,0.77,0.28,data_modification
285,PACS,patient_records,REJ,4831,2891,0,3,0,0,3,37,0.62,0.03,unauthorized_access
865,HL7_API,prescriptions,REJ,9641,4287,0,4,0,1,10,60,0.07,0.31,credential_sharing
1177,PACS,patient_records,S0,2105,6383,0,1,1,0,19,83,0.97,0.71,privilege_misuse
3366,PACS,prescriptions,SF,1332,7996,1,3,1,1,12,6,0.55,0.72,credential_sharing
1364,EHR,radiology,S0,5002,2368,1,1,0,0,14,8,0.71,0.09,insider_data_leakage
129,HL7_API,patient_records,S0,2572,4628,0,3,1,1,17,75,0.14,0.07,audit_log_tampering
2857,EHR,billing,S0,7617,7724,0,4,0,1,15,90,0.25,0.78,insider_data_leakage
2773,EHR,prescriptions,SF,9453,2398,0,2,0,0,13,43,0.93,0.98,unauthorized_access
2545,PACS,patient_records,S0,9369,1712,1,2,1,0,10,27,0.53,0.84,policy_violation
1346,HL7_API,radiology,S0,5854,2155,1,5,0,0,3,24,0.2,0.47,audit_log_tampering
1285,PACS,patient_records,S0,5675,3528,1,4,0,0,15,59,0.25,0.63,privilege_misuse
1801,EHR,prescriptions,S0,6652,381,1,2,0,0,19,36,0.24,0.02,credential_sharing
550,EHR,billing,SF,1715,785,0,3,1,0,0,99,0.01,0.63,privilege_misuse
3597,EHR,radiology,REJ,8384,5859,1,5,1,1,17,37,0.45,0.63,credential_sharing
1002,HL7_API,lab_results,REJ,734,2361,0,0,0,0,7,68,0.29,0.23,normal
2282,EHR,lab_results,REJ,6356,1090,0,3,1,0,17,12,0.24,0.17,privilege_misuse
1604,EHR,billing,REJ,7237,7025,1,2,0,1,6,90,0.7,0.31,audit_log_tampering
1802,PACS,prescriptions,REJ,6464,214,1,4,0,1,12,35,0.14,0.59,policy_violation
155,HL7_API,lab_results,SF,2454,700,0,3,1,0,12,22,0.56,0.44,data_modification
248,EHR,prescriptions,S0,8040,6008,0,1,0,1,19,1,0.53,0.95,credential_sharing
2320,EHR,billing,S0,4460,5212,0,4,1,1,12,37,0.8,0.65,unauthorized_access
3097,PACS,lab_results,S0,9829,1549,1,2,0,1,16,38,0.56,0.93,insider_data_leakage
2058,EHR,radiology,SF,9511,4273,1,5,1,1,6,53,0.07,0.73,audit_log_tampering
1984,PACS,billing,SF,2600,2163,1,2,1,1,20,70,0.88,0.81,insider_data_leakage
